notification_date;event_type;message;user_id;stimulus;target_component
2024-04-22 00:49:20;behavior;Practical Lichterman clicked on Menu component.;5577;Click;Button
2024-04-22 00:49:20;behavior;Blissful Wescoff hovered over Button.;5757;Hover;Link
2024-04-22 00:49:20;behavior;User Funny Khayyam visualized 1022.;4607;Visualization;Form
2024-04-22 00:49:20;behavior;Frosty Kalam swiped Menu.;4442;Swipe;Image
2024-04-22 00:49:20;behavior;Elastic Turing searched for Image.;4125;Type;Button
2024-04-22 00:49:20;behavior;Clever Curie swiped Image.;1983;Swipe;Form
2024-04-22 00:49:20;behavior;Crazy Lumiere clicked on Form component.;4263;Click;Link
2024-04-22 00:49:20;behavior;User Nice Bohr visualized 1021.;2215;Visualization;Button
2024-04-22 00:49:20;behavior;Festive Bardeen clicked on Menu component.;1190;Click;Menu
2024-04-22 00:49:20;behavior;Interesting Payne scrolled over Menu.;3420;Scroll;Menu
2024-04-22 00:49:20;behavior;Sleepy Engelbart hovered over Image.;3432;Hover;Button
2024-04-22 00:49:20;behavior;Intelligent Cohen hovered over Image.;3331;Hover;Form
2024-04-22 00:49:20;behavior;Infallible Jones searched for Button.;1003;Type;Button
2024-04-22 00:49:20;behavior;Pensive Tesla hovered over Form.;2712;Hover;Link
2024-04-22 00:49:20;behavior;Angry Raman swiped Form.;4208;Swipe;Link
2024-04-22 00:49:20;behavior;Nice Borg swiped Button.;3236;Swipe;Image
2024-04-22 00:49:20;behavior;User Flamboyant Lewin visualized 1014.;3749;Visualization;Image
2024-04-22 00:49:20;behavior;Serene Grothendieck hovered over Button.;2627;Hover;Image
2024-04-22 00:49:20;behavior;User Lucid Brahmagupta visualized 1021.;2443;Visualization;Menu
2024-04-22 00:49:20;behavior;Vigorous Kalam clicked on Link component.;1679;Click;Image
2024-04-22 00:49:20;behavior;Youthful Carver searched for Menu.;3653;Type;Form
2024-04-22 00:49:20;behavior;Confident Tu scrolled over Menu.;3151;Scroll;Form
2024-04-22 00:49:20;behavior;Objective Meitner scrolled over Menu.;5615;Scroll;Menu
2024-04-22 00:49:20;behavior;Busy Gauss scrolled over Form.;4839;Scroll;Button
2024-04-22 00:49:20;behavior;User Compassionate Yonath visualized 1013.;2184;Visualization;Image
2024-04-22 00:49:20;behavior;User Youthful Grothendieck visualized 1005.;2895;Visualization;Menu
2024-04-22 00:49:20;behavior;Thirsty Fermi swiped Form.;2827;Swipe;Link
2024-04-22 00:49:20;behavior;Nostalgic Thompson swiped Form.;2483;Swipe;Link
2024-04-22 00:49:20;behavior;Gallant Volhard clicked on Link component.;1644;Click;Button
2024-04-22 00:49:20;behavior;Vigilant Shockley swiped Link.;1695;Swipe;Image
2024-04-22 00:49:20;behavior;Condescending Murdock clicked on Link component.;4027;Click;Image
2024-04-22 00:49:20;behavior;Beautiful Brown scrolled over Link.;2876;Scroll;Form
2024-04-22 00:49:20;behavior;User Loving Kapitsa visualized 1032.;5290;Visualization;Button
2024-04-22 00:49:20;behavior;Nervous Moser swiped Button.;5506;Swipe;Image
2024-04-22 00:49:20;behavior;Upbeat Vaughan swiped Form.;1881;Swipe;Image
2024-04-22 00:49:20;behavior;Xenodochial Elion scrolled over Form.;4873;Scroll;Button
2024-04-22 00:49:20;behavior;Flamboyant Tereshkova swiped Image.;3044;Swipe;Button
2024-04-22 00:49:20;behavior;Hardcore Goldwasser clicked on Menu component.;1419;Click;Button
2024-04-22 00:49:20;behavior;User Exciting Chebyshev visualized 1039.;2942;Visualization;Button
2024-04-22 00:49:20;behavior;User Happy Lalande visualized 1030.;5574;Visualization;Image
2024-04-22 00:49:20;behavior;Elated Wing scrolled over Form.;5419;Scroll;Form
2024-04-22 00:49:20;behavior;Naughty Elgamal searched for Image.;4636;Type;Image
2024-04-22 00:49:20;behavior;Distracted Shtern hovered over Link.;1328;Hover;Button
2024-04-22 00:49:20;behavior;Priceless Almeida scrolled over Button.;3208;Scroll;Menu
2024-04-22 00:49:20;behavior;Festive Montalcini searched for Menu.;3422;Type;Menu
2024-04-22 00:49:20;behavior;Competent Swartz hovered over Image.;3378;Hover;Menu
2024-04-22 00:49:20;behavior;Brave Leakey clicked on Menu component.;4397;Click;Button
2024-04-22 00:49:20;behavior;User Sweet Goldberg visualized 1017.;5319;Visualization;Menu
2024-04-22 00:49:20;behavior;Vigorous Swartz clicked on Image component.;1308;Click;Menu
2024-04-22 00:49:20;behavior;Dreamy Rhodes scrolled over Image.;1343;Scroll;Button
2024-04-22 00:49:20;behavior;Stupefied Lamport searched for Form.;2905;Type;Image
2024-04-22 00:49:20;behavior;Peaceful Varahamihira searched for Button.;4331;Type;Link
2024-04-22 00:49:20;behavior;Determined Golick scrolled over Button.;2665;Scroll;Menu
2024-04-22 00:49:20;behavior;Blissful Tereshkova swiped Image.;1381;Swipe;Form
2024-04-22 00:49:20;behavior;Sweet Goldberg swiped Form.;5319;Swipe;Form
2024-04-22 00:49:20;behavior;Heuristic Zhukovsky hovered over Button.;1982;Hover;Button
2024-04-22 00:49:20;behavior;Wizardly Easley clicked on Menu component.;3308;Click;Image
2024-04-22 00:49:20;behavior;User Recursing Johnson visualized 1001.;4332;Visualization;Image
2024-04-22 00:49:20;behavior;User Determined Cartwright visualized 1037.;1439;Visualization;Form
2024-04-22 00:49:20;behavior;Ecstatic Booth scrolled over Form.;5042;Scroll;Form
2024-04-22 00:49:20;behavior;Sad Faraday scrolled over Menu.;1789;Scroll;Form
2024-04-22 00:49:20;behavior;Infallible Poitras searched for Link.;5376;Type;Button
2024-04-22 00:49:20;behavior;User Charming Visvesvaraya visualized 1027.;3739;Visualization;Menu
2024-04-22 00:49:20;behavior;Upbeat Mclaren hovered over Button.;3649;Hover;Button
2024-04-22 00:49:20;behavior;Elated Lichterman scrolled over Link.;2906;Scroll;Menu
2024-04-22 00:49:20;behavior;Friendly Moser clicked on Link component.;3165;Click;Button
2024-04-22 00:49:20;behavior;Elegant Lehmann searched for Form.;5509;Type;Form
2024-04-22 00:49:20;behavior;Hungry Heisenberg hovered over Button.;4257;Hover;Image
2024-04-22 00:49:20;behavior;Dreamy Carver hovered over Image.;4372;Hover;Image
2024-04-22 00:49:20;behavior;Objective Tereshkova searched for Link.;1435;Type;Button
2024-04-22 00:49:20;behavior;Crazy Varahamihira hovered over Form.;3446;Hover;Menu
2024-04-22 00:49:20;behavior;User Epic Shamir visualized 1022.;5106;Visualization;Link
2024-04-22 00:49:20;behavior;User Boring Ptolemy visualized 1040.;2969;Visualization;Form
2024-04-22 00:49:20;behavior;Objective Poitras clicked on Button component.;5166;Click;Menu
2024-04-22 00:49:20;behavior;User Cranky Mestorf visualized 1037.;1677;Visualization;Image
2024-04-22 00:49:20;behavior;Nervous Roentgen searched for Menu.;1411;Type;Image
2024-04-22 00:49:20;behavior;Happy Lalande searched for Button.;4254;Type;Form
2024-04-22 00:49:20;behavior;Nervous Tu hovered over Link.;1774;Hover;Form
2024-04-22 00:49:20;behavior;Sharp Easley swiped Button.;3966;Swipe;Image
2024-04-22 00:49:20;behavior;Clever Chatterjee clicked on Image component.;3412;Click;Image
2024-04-22 00:49:20;behavior;User Pedantic Booth visualized 1009.;3760;Visualization;Image
2024-04-22 00:49:20;behavior;Loving Sutherland hovered over Button.;5459;Hover;Button
2024-04-22 00:49:20;behavior;Crazy Blackburn hovered over Link.;4235;Hover;Form
2024-04-22 00:49:20;behavior;Pensive Sinoussi scrolled over Link.;1678;Scroll;Menu
2024-04-22 00:49:20;behavior;Distracted Hodgkin scrolled over Menu.;1166;Scroll;Image
2024-04-22 00:49:20;behavior;Elated Payne searched for Link.;3944;Type;Form
2024-04-22 00:49:20;behavior;Pensive Lumiere scrolled over Form.;5986;Scroll;Link
2024-04-22 00:49:20;behavior;Strange Montalcini clicked on Image component.;5330;Click;Link
2024-04-22 00:49:20;behavior;Priceless Lovelace clicked on Form component.;3623;Click;Button
2024-04-22 00:49:20;behavior;Crazy Jones hovered over Image.;3581;Hover;Image
2024-04-22 00:49:20;behavior;User Unruffled Cannon visualized 1026.;1345;Visualization;Link
2024-04-22 00:49:20;behavior;User Lucid Gould visualized 1020.;5878;Visualization;Image
2024-04-22 00:49:20;behavior;Sharp Easley scrolled over Menu.;3966;Scroll;Menu
2024-04-22 00:49:20;behavior;Flamboyant Pascal hovered over Button.;5322;Hover;Button
2024-04-22 00:49:20;behavior;Nice Blackwell scrolled over Link.;1869;Scroll;Menu
2024-04-22 00:49:20;behavior;Distracted Blackburn swiped Button.;1158;Swipe;Form
2024-04-22 00:49:20;behavior;Competent Edison searched for Image.;4993;Type;Button
2024-04-22 00:49:20;behavior;Xenodochial Moore searched for Image.;5000;Type;Menu
2024-04-22 00:49:20;behavior;Nice Goldberg swiped Image.;5110;Swipe;Link
2024-04-22 00:49:20;behavior;User Ecstatic Jones visualized 1024.;3901;Visualization;Form
2024-04-22 00:49:20;behavior;Upbeat Mclaren hovered over Form.;3649;Hover;Menu
2024-04-22 00:49:20;behavior;Competent Ramanujan swiped Button.;5815;Swipe;Button
2024-04-22 00:49:20;behavior;Epic Swanson scrolled over Image.;1365;Scroll;Button
2024-04-22 00:49:20;behavior;Frosty Visvesvaraya swiped Image.;5956;Swipe;Link
2024-04-22 00:49:20;behavior;User Eager Raman visualized 1029.;2091;Visualization;Form
2024-04-22 00:49:20;behavior;Naughty Sammet scrolled over Button.;5495;Scroll;Image
2024-04-22 00:49:20;behavior;Suspicious Swartz searched for Button.;2151;Type;Link
2024-04-22 00:49:20;behavior;Epic Goldberg swiped Button.;4806;Swipe;Link
2024-04-22 00:49:20;behavior;User Eager Lumiere visualized 1013.;4032;Visualization;Menu
2024-04-22 00:49:20;behavior;Intelligent Ride searched for Form.;5396;Type;Image
2024-04-22 00:49:20;behavior;Upbeat Almeida scrolled over Button.;5037;Scroll;Image
2024-04-22 00:49:20;behavior;Affectionate Taussig searched for Link.;3860;Type;Image
2024-04-22 00:49:20;behavior;Crazy Borg swiped Link.;5501;Swipe;Menu
2024-04-22 00:49:20;behavior;Gifted Leavitt scrolled over Image.;3877;Scroll;Button
2024-04-22 00:49:20;behavior;Nostalgic Ritchie scrolled over Image.;1501;Scroll;Image
2024-04-22 00:49:20;behavior;Amazing Bose scrolled over Image.;5819;Scroll;Image
2024-04-22 00:49:20;behavior;Keen Chatelet searched for Form.;5979;Type;Menu
2024-04-22 00:49:20;behavior;Priceless Poitras swiped Image.;4327;Swipe;Form
2024-04-22 00:49:20;behavior;Vigilant Shockley scrolled over Form.;1695;Scroll;Link
2024-04-22 00:49:20;behavior;User Jolly Hawking visualized 1005.;4220;Visualization;Button
2024-04-22 00:49:20;behavior;Agitated Zhukovsky swiped Menu.;2324;Swipe;Menu
2024-04-22 00:49:20;behavior;Awesome Saha hovered over Link.;2726;Hover;Form
2024-04-22 00:49:20;behavior;Reverent Pascal searched for Image.;5425;Type;Link
2024-04-22 00:49:20;behavior;Loving Hodgkin scrolled over Form.;1153;Scroll;Link
2024-04-22 00:49:20;behavior;Epic Wing hovered over Form.;3781;Hover;Form
2024-04-22 00:49:20;behavior;Clever Rosalind searched for Link.;3567;Type;Form
2024-04-22 00:49:20;behavior;Hungry Wing scrolled over Menu.;2042;Scroll;Menu
2024-04-22 00:49:20;behavior;Charming Joliot swiped Link.;1746;Swipe;Button
2024-04-22 00:49:20;behavior;User Mystifying Colden visualized 1005.;3767;Visualization;Form
2024-04-22 00:49:20;behavior;Jolly Goodall scrolled over Image.;3292;Scroll;Link
2024-04-22 00:49:20;behavior;User Boring Heyrovsky visualized 1018.;3300;Visualization;Link
2024-04-22 00:49:20;behavior;Wonderful Albattani hovered over Image.;5768;Hover;Link
2024-04-22 00:49:20;behavior;Crazy Varahamihira searched for Button.;4953;Type;Form
2024-04-22 00:49:20;behavior;User Suspicious Bohr visualized 1015.;5417;Visualization;Button
2024-04-22 00:49:20;behavior;Cranky Bouman scrolled over Image.;2808;Scroll;Image
2024-04-22 00:49:20;behavior;User Upbeat Snyder visualized 1026.;1272;Visualization;Button
2024-04-22 00:49:20;behavior;Great Fermat hovered over Image.;4887;Hover;Button
2024-04-22 00:49:20;behavior;Peaceful Maxwell clicked on Button component.;3335;Click;Button
2024-04-22 00:49:20;behavior;Affectionate Bardeen scrolled over Link.;5040;Scroll;Button
2024-04-22 00:49:20;behavior;Kind Ramanujan swiped Menu.;2669;Swipe;Image
2024-04-22 00:49:20;behavior;Clever Faraday swiped Form.;5980;Swipe;Form
2024-04-22 00:49:20;behavior;Lucid Nash scrolled over Menu.;2449;Scroll;Button
2024-04-22 00:49:20;behavior;Bold Ellis searched for Image.;4741;Type;Link
2024-04-22 00:49:20;behavior;Strange Antonelli searched for Form.;3878;Type;Image
2024-04-22 00:49:20;behavior;Suspicious Wozniak hovered over Image.;4965;Hover;Button
2024-04-22 00:49:20;behavior;Magical Kare searched for Button.;4175;Type;Button
2024-04-22 00:49:20;behavior;Wonderful Pare swiped Menu.;2668;Swipe;Image
2024-04-22 00:49:20;behavior;Trusting Sammet searched for Button.;3253;Type;Button
2024-04-22 00:49:20;behavior;Trusting Lovelace hovered over Button.;1740;Hover;Link
2024-04-22 00:49:20;behavior;Relaxed Colden hovered over Form.;5142;Hover;Button
2024-04-22 00:49:20;behavior;Happy Neumann scrolled over Link.;1978;Scroll;Button
2024-04-22 00:49:20;behavior;Interesting Poincare swiped Image.;3336;Swipe;Form
2024-04-22 00:49:20;behavior;Dreamy Merkle hovered over Button.;5549;Hover;Button
2024-04-22 00:49:20;behavior;Unruffled Diffie hovered over Button.;1669;Hover;Form
2024-04-22 00:49:20;behavior;Musing Lichterman swiped Image.;4143;Swipe;Button
2024-04-22 00:49:20;behavior;Sad Lichterman clicked on Button component.;1862;Click;Menu
2024-04-22 00:49:20;behavior;User Zen Yonath visualized 1001.;4507;Visualization;Menu
2024-04-22 00:49:20;behavior;Objective Dijkstra hovered over Image.;2817;Hover;Button
2024-04-22 00:49:20;behavior;Recursing Napier clicked on Image component.;5639;Click;Link
2024-04-22 00:49:20;behavior;Infallible Turing clicked on Form component.;5186;Click;Image
2024-04-22 00:49:20;behavior;Keen Lehmann scrolled over Image.;1043;Scroll;Link
2024-04-22 00:49:20;behavior;Vigilant Snyder swiped Form.;1702;Swipe;Form
2024-04-22 00:49:20;behavior;Keen Brattain swiped Menu.;3436;Swipe;Link
2024-04-22 00:49:20;behavior;Jolly Euclid clicked on Image component.;3862;Click;Form
2024-04-22 00:49:20;behavior;Jovial Solomon swiped Image.;4778;Swipe;Button
2024-04-22 00:49:20;behavior;Beautiful Murdock clicked on Button component.;5747;Click;Form
2024-04-22 00:49:20;behavior;Naughty Easley clicked on Link component.;5357;Click;Button
2024-04-22 00:49:20;behavior;User Exciting Bassi visualized 1010.;2240;Visualization;Menu
2024-04-22 00:49:20;behavior;Cool Galois searched for Button.;3632;Type;Form
2024-04-22 00:49:20;behavior;Adoring Sammet swiped Menu.;4764;Swipe;Image
2024-04-22 00:49:20;behavior;Condescending Clarke scrolled over Image.;3414;Scroll;Image
2024-04-22 00:49:20;behavior;Sad Sutherland scrolled over Menu.;5198;Scroll;Button
2024-04-22 00:49:20;behavior;Quizzical Franklin scrolled over Button.;3790;Scroll;Button
2024-04-22 00:49:20;behavior;Naughty Haslett swiped Link.;4899;Swipe;Link
2024-04-22 00:49:20;behavior;User Jovial Pare visualized 1005.;2023;Visualization;Link
2024-04-22 00:49:20;behavior;Upbeat Franklin clicked on Link component.;3251;Click;Menu
2024-04-22 00:49:20;behavior;Crazy Dijkstra hovered over Button.;2392;Hover;Link
2024-04-22 00:49:20;behavior;Unruffled Hamilton swiped Image.;1046;Swipe;Button
2024-04-22 00:49:20;behavior;Sweet Joliot searched for Image.;1564;Type;Image
2024-04-22 00:49:20;behavior;Priceless Mcclintock clicked on Button component.;4944;Click;Form
2024-04-22 00:49:20;behavior;Sharp Williamson clicked on Image component.;1004;Click;Image
2024-04-22 00:49:20;behavior;Keen Kalam hovered over Form.;3304;Hover;Image
2024-04-22 00:49:20;behavior;Pensive Northcutt swiped Form.;1516;Swipe;Button
2024-04-22 00:49:20;behavior;Ecstatic Curie clicked on Menu component.;5031;Click;Link
2024-04-22 00:49:20;behavior;Peaceful Maxwell searched for Link.;3335;Type;Form
2024-04-22 00:49:20;behavior;Eloquent Driscoll hovered over Form.;1368;Hover;Image
2024-04-22 00:49:20;behavior;User Unruffled Tesla visualized 1017.;2146;Visualization;Image
2024-04-22 00:49:20;behavior;Hungry Kapitsa swiped Form.;5486;Swipe;Image
2024-04-22 00:49:20;behavior;Practical Cannon clicked on Link component.;5068;Click;Menu
2024-04-22 00:49:20;behavior;User Fervent Cori visualized 1020.;4163;Visualization;Link
2024-04-22 00:49:20;behavior;Compassionate Neumann clicked on Form component.;3053;Click;Image
2024-04-22 00:49:20;behavior;Eager Moore hovered over Button.;1178;Hover;Menu
2024-04-22 00:49:20;behavior;Magical Carver hovered over Image.;5556;Hover;Link
2024-04-22 00:49:20;behavior;Practical Leakey hovered over Button.;4731;Hover;Link
2024-04-22 00:49:20;behavior;Goofy Leavitt hovered over Menu.;3856;Hover;Image
2024-04-22 00:49:20;behavior;Confident Knuth hovered over Button.;1771;Hover;Link
2024-04-22 00:49:20;behavior;Charming Grothendieck clicked on Button component.;1180;Click;Button
2024-04-22 00:49:20;behavior;Infallible Archimedes swiped Image.;1146;Swipe;Menu
2024-04-22 00:49:20;behavior;Silly Blackburn swiped Image.;2061;Swipe;Button
2024-04-22 00:49:20;behavior;Fervent Antonelli swiped Menu.;5694;Swipe;Form
2024-04-22 00:49:20;behavior;User Upbeat Haslett visualized 1014.;2688;Visualization;Button
2024-04-22 00:49:20;behavior;Practical Blackwell searched for Form.;1657;Type;Link
2024-04-22 00:49:20;behavior;Hungry Lehmann clicked on Menu component.;2278;Click;Image
2024-04-22 00:49:20;behavior;Naughty Khorana hovered over Form.;1244;Hover;Menu
2024-04-22 00:49:20;behavior;Flamboyant Sammet searched for Button.;1484;Type;Form
2024-04-22 00:49:20;behavior;Zen Saha hovered over Image.;2659;Hover;Link
2024-04-22 00:49:20;behavior;User Blissful Tesla visualized 1020.;1902;Visualization;Image
2024-04-22 00:49:20;behavior;Cool Leavitt swiped Link.;5409;Swipe;Link
2024-04-22 00:49:20;behavior;Musing Vaughan clicked on Button component.;4273;Click;Form
2024-04-22 00:49:20;behavior;Gallant Almeida searched for Link.;3814;Type;Button
2024-04-22 00:49:20;behavior;Awesome Zhukovsky swiped Link.;4744;Swipe;Image
2024-04-22 00:49:20;behavior;Zealous Goodall scrolled over Form.;3925;Scroll;Image
2024-04-22 00:49:20;behavior;Bold Shannon scrolled over Button.;1372;Scroll;Menu
