notification_date;event_type;message;user_id;stimulus;target_component
2024-04-22 01:29:54;behavior;Beautiful Bhabha searched for Menu.;1331;Type;Form
2024-04-22 01:29:54;behavior;User Relaxed Germain visualized 1014.;1810;Visualization;Link
2024-04-22 01:29:54;behavior;Sweet Thompson scrolled over Button.;3500;Scroll;Form
2024-04-22 01:29:54;behavior;Magical Wing hovered over Menu.;4034;Hover;Form
2024-04-22 01:29:54;behavior;Gallant Hofstadter hovered over Menu.;4921;Hover;Link
2024-04-22 01:29:54;behavior;Boring Lalande clicked on Button component.;2032;Click;Image
2024-04-22 01:29:54;behavior;User Nifty Bose visualized 1006.;1145;Visualization;Image
2024-04-22 01:29:54;behavior;Condescending Kilby hovered over Link.;3496;Hover;Form
2024-04-22 01:29:54;behavior;User Festive Mcnulty visualized 1021.;1282;Visualization;Menu
2024-04-22 01:29:54;behavior;Epic Khorana searched for Link.;5242;Type;Link
2024-04-22 01:29:54;behavior;Beautiful Newton hovered over Button.;2727;Hover;Image
2024-04-22 01:29:54;behavior;User Adoring Visvesvaraya visualized 1020.;4713;Visualization;Form
2024-04-22 01:29:54;behavior;Suspicious Carson scrolled over Button.;1065;Scroll;Image
2024-04-22 01:29:54;behavior;Heuristic Pike searched for Link.;2638;Type;Link
2024-04-22 01:29:54;behavior;Practical Sammet scrolled over Menu.;1211;Scroll;Menu
2024-04-22 01:29:54;behavior;Quirky Rosalind searched for Form.;5385;Type;Image
2024-04-22 01:29:54;behavior;Funny Keller swiped Link.;1222;Swipe;Menu
2024-04-22 01:29:54;behavior;User Ecstatic Turing visualized 1039.;4603;Visualization;Image
2024-04-22 01:29:54;behavior;Stupefied Ritchie swiped Image.;3816;Swipe;Link
2024-04-22 01:29:54;behavior;User Blissful Wilbur visualized 1036.;5225;Visualization;Menu
2024-04-22 01:29:54;behavior;User Heuristic Sammet visualized 1013.;1775;Visualization;Form
2024-04-22 01:29:54;behavior;User Zen Brattain visualized 1010.;3900;Visualization;Menu
2024-04-22 01:29:54;behavior;Gracious Fermi scrolled over Link.;4188;Scroll;Image
2024-04-22 01:29:54;behavior;Suspicious Noether clicked on Image component.;3286;Click;Button
2024-04-22 01:29:54;behavior;Friendly Mcnulty scrolled over Button.;4942;Scroll;Menu
2024-04-22 01:29:54;behavior;Jovial Shtern clicked on Image component.;2218;Click;Form
2024-04-22 01:29:54;behavior;Hungry Lamport scrolled over Form.;2899;Scroll;Image
2024-04-22 01:29:54;behavior;Ecstatic Leavitt swiped Form.;5848;Swipe;Menu
2024-04-22 01:29:54;behavior;Sleepy Fermi clicked on Menu component.;1143;Click;Button
2024-04-22 01:29:54;behavior;Nervous Liskov hovered over Link.;4005;Hover;Image
2024-04-22 01:29:54;behavior;Magical Allen clicked on Button component.;5849;Click;Form
2024-04-22 01:29:54;behavior;Vibrant Hugle clicked on Menu component.;4729;Click;Image
2024-04-22 01:29:54;behavior;Blissful Pascal scrolled over Menu.;4096;Scroll;Link
2024-04-22 01:29:54;behavior;Pedantic Meitner swiped Image.;3135;Swipe;Link
2024-04-22 01:29:54;behavior;User Youthful Golick visualized 1008.;2090;Visualization;Image
2024-04-22 01:29:54;behavior;Vibrant Tereshkova swiped Link.;1163;Swipe;Button
2024-04-22 01:29:54;behavior;Youthful Gagarin swiped Link.;1243;Swipe;Link
2024-04-22 01:29:54;behavior;Hardcore Taussig hovered over Menu.;1257;Hover;Menu
2024-04-22 01:29:54;behavior;Strange Grothendieck swiped Link.;2434;Swipe;Image
2024-04-22 01:29:54;behavior;Priceless Kapitsa searched for Menu.;2543;Type;Menu
2024-04-22 01:29:54;behavior;Cool Black scrolled over Image.;5825;Scroll;Menu
2024-04-22 01:29:54;behavior;Modest Montalcini swiped Button.;2298;Swipe;Button
2024-04-22 01:29:54;behavior;User Mystifying Cannon visualized 1019.;2102;Visualization;Form
2024-04-22 01:29:54;behavior;Cool Neumann clicked on Menu component.;4633;Click;Image
2024-04-22 01:29:54;behavior;User Strange Wozniak visualized 1012.;1804;Visualization;Image
2024-04-22 01:29:54;behavior;Crazy Archimedes searched for Form.;5932;Type;Link
2024-04-22 01:29:54;behavior;Gracious Hopper searched for Image.;1629;Type;Button
2024-04-22 01:29:54;behavior;Stoic Mcclintock clicked on Button component.;5444;Click;Form
2024-04-22 01:29:54;behavior;Upbeat Galileo searched for Form.;5379;Type;Form
2024-04-22 01:29:54;behavior;Pedantic Kapitsa clicked on Link component.;5656;Click;Link
2024-04-22 01:29:54;behavior;Bold Nightingale swiped Image.;4513;Swipe;Link
2024-04-22 01:29:54;behavior;Hardcore Bose scrolled over Menu.;3448;Scroll;Image
2024-04-22 01:29:54;behavior;Zen Engelbart scrolled over Image.;1254;Scroll;Link
2024-04-22 01:29:54;behavior;Clever Cannon scrolled over Form.;1696;Scroll;Form
2024-04-22 01:29:54;behavior;Peaceful Hofstadter swiped Image.;2577;Swipe;Menu
2024-04-22 01:29:54;behavior;Confident Aryabhata hovered over Form.;1834;Hover;Image
2024-04-22 01:29:54;behavior;Vibrant Merkle searched for Button.;3852;Type;Menu
2024-04-22 01:29:54;behavior;Sharp Morse searched for Menu.;5855;Type;Link
2024-04-22 01:29:54;behavior;Optimistic Ramanujan clicked on Image component.;4924;Click;Image
2024-04-22 01:29:54;behavior;Objective Murdock searched for Button.;4508;Type;Image
2024-04-22 01:29:54;behavior;User Stoic Ride visualized 1030.;3078;Visualization;Image
2024-04-22 01:29:54;behavior;User Sad Pare visualized 1033.;1903;Visualization;Link
2024-04-22 01:29:54;behavior;Zealous Rubin clicked on Image component.;4182;Click;Form
2024-04-22 01:29:54;behavior;Stoic Hamilton hovered over Button.;1134;Hover;Menu
2024-04-22 01:29:54;behavior;Vigilant Goodall searched for Image.;5955;Type;Menu
2024-04-22 01:29:54;behavior;Magical Wu hovered over Image.;4850;Hover;Form
2024-04-22 01:29:54;behavior;User Cranky Albattani visualized 1008.;3420;Visualization;Image
2024-04-22 01:29:54;behavior;User Upbeat Hertz visualized 1017.;2776;Visualization;Button
2024-04-22 01:29:54;behavior;Goofy Cori clicked on Button component.;1255;Click;Button
2024-04-22 01:29:54;behavior;User Agitated Yalow visualized 1005.;2101;Visualization;Image
2024-04-22 01:29:54;behavior;Romantic Gould hovered over Image.;2960;Hover;Image
2024-04-22 01:29:54;behavior;User Strange Shirley visualized 1010.;3995;Visualization;Image
2024-04-22 01:29:54;behavior;User Exciting Proskuriakova visualized 1014.;5142;Visualization;Link
2024-04-22 01:29:54;behavior;Cool Euler clicked on Link component.;3507;Click;Form
2024-04-22 01:29:54;behavior;User Wizardly Goldwasser visualized 1004.;4733;Visualization;Form
2024-04-22 01:29:54;behavior;Infallible Saha hovered over Button.;2142;Hover;Link
2024-04-22 01:29:54;behavior;Sleepy Ramanujan clicked on Link component.;2969;Click;Menu
2024-04-22 01:29:54;behavior;Boring Lovelace scrolled over Menu.;2564;Scroll;Link
2024-04-22 01:29:54;behavior;Eager Chandrasekhar searched for Image.;3435;Type;Button
2024-04-22 01:29:54;behavior;Lucid Jepsen scrolled over Button.;1413;Scroll;Link
2024-04-22 01:29:54;behavior;Adoring Haslett hovered over Image.;3880;Hover;Form
2024-04-22 01:29:54;behavior;Musing Jang clicked on Image component.;1204;Click;Form
2024-04-22 01:29:54;behavior;User Thirsty Bhaskara visualized 1008.;2202;Visualization;Menu
2024-04-22 01:29:54;behavior;Zealous Kepler swiped Button.;4814;Swipe;Image
2024-04-22 01:29:54;behavior;User Suspicious Carver visualized 1033.;4858;Visualization;Button
2024-04-22 01:29:54;behavior;Dreamy Booth scrolled over Menu.;4230;Scroll;Menu
2024-04-22 01:29:54;behavior;Suspicious Buck hovered over Form.;2237;Hover;Link
2024-04-22 01:29:54;behavior;Hungry Thompson hovered over Link.;2250;Hover;Link
2024-04-22 01:29:54;behavior;Relaxed Chandrasekhar hovered over Link.;4691;Hover;Link
2024-04-22 01:29:54;behavior;Objective Panini hovered over Button.;3843;Hover;Button
2024-04-22 01:29:54;behavior;Nifty Mccarthy swiped Button.;2173;Swipe;Link
2024-04-22 01:29:54;behavior;User Friendly Raman visualized 1034.;5562;Visualization;Link
2024-04-22 01:29:54;behavior;Youthful Noyce searched for Button.;2292;Type;Button
2024-04-22 01:29:54;behavior;Thirsty Stonebraker searched for Link.;3625;Type;Form
2024-04-22 01:29:54;behavior;Vibrant Bartik scrolled over Link.;1230;Scroll;Image
2024-04-22 01:29:54;behavior;Flamboyant Albattani swiped Menu.;2663;Swipe;Image
2024-04-22 01:29:54;behavior;User Busy Spence visualized 1019.;5073;Visualization;Form
2024-04-22 01:29:54;behavior;Jolly Morse searched for Button.;5575;Type;Menu
2024-04-22 01:29:54;behavior;Laughing Wiles scrolled over Form.;1976;Scroll;Link
2024-04-22 01:29:54;behavior;Stupefied Engelbart hovered over Menu.;4974;Hover;Image
2024-04-22 01:29:54;behavior;Thirsty Elion clicked on Menu component.;3996;Click;Form
2024-04-22 01:29:54;behavior;Quirky Rosalind swiped Image.;5385;Swipe;Link
2024-04-22 01:29:54;behavior;Charming Jones clicked on Form component.;4003;Click;Image
2024-04-22 01:29:54;behavior;User Elastic Galileo visualized 1038.;5876;Visualization;Image
2024-04-22 01:29:54;behavior;Objective Lederberg hovered over Link.;1312;Hover;Link
2024-04-22 01:29:54;behavior;Infallible Dubinsky clicked on Menu component.;1472;Click;Button
2024-04-22 01:29:54;behavior;Objective Black scrolled over Form.;4452;Scroll;Button
2024-04-22 01:29:54;behavior;Dazzling Lewin clicked on Menu component.;2436;Click;Menu
2024-04-22 01:29:54;behavior;Kind Hugle clicked on Button component.;3343;Click;Button
2024-04-22 01:29:54;behavior;User Youthful Hermann visualized 1007.;2668;Visualization;Button
2024-04-22 01:29:54;behavior;Stupefied Swartz searched for Form.;3396;Type;Form
2024-04-22 01:29:54;behavior;Nervous Wilbur clicked on Form component.;5660;Click;Link
2024-04-22 01:29:54;behavior;Nostalgic Shamir scrolled over Button.;3544;Scroll;Menu
2024-04-22 01:29:54;behavior;User Gifted Yonath visualized 1001.;3940;Visualization;Link
2024-04-22 01:29:54;behavior;User Peaceful Lovelace visualized 1035.;1882;Visualization;Menu
2024-04-22 01:29:54;behavior;Hopeful Mccarthy clicked on Link component.;5032;Click;Button
2024-04-22 01:29:54;behavior;Silly Leakey swiped Link.;3573;Swipe;Link
2024-04-22 01:29:54;behavior;Serene Golick searched for Menu.;1367;Type;Form
2024-04-22 01:29:54;behavior;Objective Shannon swiped Image.;3881;Swipe;Menu
2024-04-22 01:29:54;behavior;Gallant Neumann scrolled over Button.;3338;Scroll;Link
2024-04-22 01:29:54;behavior;Nifty Cray scrolled over Image.;4805;Scroll;Menu
2024-04-22 01:29:54;behavior;Optimistic Boyd searched for Button.;1429;Type;Menu
2024-04-22 01:29:54;behavior;Dazzling Edison hovered over Image.;2324;Hover;Button
2024-04-22 01:29:54;behavior;Ecstatic Wiles swiped Button.;3048;Swipe;Menu
2024-04-22 01:29:54;behavior;Vigilant Mestorf searched for Form.;2281;Type;Image
2024-04-22 01:29:54;behavior;Crazy Golick swiped Form.;2075;Swipe;Link
2024-04-22 01:29:54;behavior;Recursing Blackburn hovered over Menu.;2975;Hover;Button
2024-04-22 01:29:54;behavior;Cranky Black hovered over Form.;1070;Hover;Image
2024-04-22 01:29:54;behavior;Compassionate Swartz scrolled over Menu.;5356;Scroll;Menu
2024-04-22 01:29:54;behavior;Romantic Dewdney clicked on Form component.;1918;Click;Form
2024-04-22 01:29:54;behavior;Elegant Gould searched for Form.;4030;Type;Link
2024-04-22 01:29:54;behavior;Distracted Darwin searched for Menu.;1614;Type;Form
2024-04-22 01:29:54;behavior;Boring Carver searched for Form.;3047;Type;Link
2024-04-22 01:29:54;behavior;Silly Mcnulty hovered over Button.;4687;Hover;Menu
2024-04-22 01:29:54;behavior;Mystifying Babbage swiped Form.;3588;Swipe;Button
2024-04-22 01:29:54;behavior;Affectionate Jemison swiped Link.;2970;Swipe;Link
2024-04-22 01:29:54;behavior;Strange Khayyam swiped Button.;4045;Swipe;Form
2024-04-22 01:29:54;behavior;Modest Wu swiped Button.;3989;Swipe;Form
2024-04-22 01:29:54;behavior;User Xenodochial Torvalds visualized 1026.;2232;Visualization;Button
2024-04-22 01:29:54;behavior;Nice Leavitt scrolled over Link.;2258;Scroll;Link
2024-04-22 01:29:54;behavior;User Charming Hypatia visualized 1009.;2500;Visualization;Menu
2024-04-22 01:29:54;behavior;Busy Mccarthy searched for Button.;3782;Type;Button
2024-04-22 01:29:54;behavior;Crazy Kilby hovered over Image.;2247;Hover;Form
2024-04-22 01:29:54;behavior;Frosty Banzai searched for Menu.;4455;Type;Link
2024-04-22 01:29:54;behavior;Zealous Wright swiped Image.;2553;Swipe;Menu
2024-04-22 01:29:54;behavior;User Sad Khayyam visualized 1012.;3111;Visualization;Button
2024-04-22 01:29:54;behavior;Festive Greider clicked on Button component.;3762;Click;Image
2024-04-22 01:29:54;behavior;Youthful Lichterman hovered over Form.;2087;Hover;Form
2024-04-22 01:29:54;behavior;User Vigilant Bhaskara visualized 1037.;1435;Visualization;Menu
2024-04-22 01:29:54;behavior;Lucid Jennings clicked on Link component.;4020;Click;Link
2024-04-22 01:29:54;behavior;Clever Brattain clicked on Form component.;1534;Click;Button
2024-04-22 01:29:54;behavior;Gracious Fermi hovered over Menu.;4188;Hover;Form
2024-04-22 01:29:54;behavior;Practical Burnell scrolled over Menu.;3623;Scroll;Form
2024-04-22 01:29:54;behavior;Cool Spence hovered over Form.;5434;Hover;Button
2024-04-22 01:29:54;behavior;Friendly Perlman clicked on Button component.;5607;Click;Image
2024-04-22 01:29:54;behavior;User Laughing Nightingale visualized 1026.;3806;Visualization;Button
2024-04-22 01:29:54;behavior;Bold Saha scrolled over Form.;1746;Scroll;Form
2024-04-22 01:29:54;behavior;Infallible Margulis searched for Link.;1127;Type;Menu
2024-04-22 01:29:54;behavior;Charming Poincare scrolled over Link.;5619;Scroll;Button
2024-04-22 01:29:54;behavior;Reverent Rhodes hovered over Image.;5795;Hover;Button
2024-04-22 01:29:54;behavior;Tender Pare hovered over Link.;3377;Hover;Menu
2024-04-22 01:29:54;behavior;Mystifying Swartz clicked on Button component.;3614;Click;Form
2024-04-22 01:29:54;behavior;Suspicious Saha searched for Menu.;3756;Type;Menu
2024-04-22 01:29:54;behavior;Cool Ride hovered over Menu.;5935;Hover;Form
2024-04-22 01:29:54;behavior;User Hungry Margulis visualized 1010.;2150;Visualization;Button
2024-04-22 01:29:54;behavior;Relaxed Wilbur searched for Button.;5874;Type;Form
2024-04-22 01:29:54;behavior;Festive Bose hovered over Image.;2965;Hover;Button
2024-04-22 01:29:54;behavior;Cool Booth scrolled over Link.;5753;Scroll;Button
2024-04-22 01:29:54;behavior;Lucid Shaw clicked on Button component.;2813;Click;Form
2024-04-22 01:29:54;behavior;Gallant Mayer searched for Form.;1398;Type;Menu
2024-04-22 01:29:54;behavior;Elegant Carson hovered over Form.;1295;Hover;Button
2024-04-22 01:29:54;behavior;Vigorous Hopper clicked on Form component.;2606;Click;Image
2024-04-22 01:29:54;behavior;Cranky Dhawan clicked on Menu component.;2162;Click;Form
2024-04-22 01:29:54;behavior;User Strange Mcnulty visualized 1007.;4506;Visualization;Form
2024-04-22 01:29:54;behavior;Blissful Nash swiped Form.;5236;Swipe;Menu
2024-04-22 01:29:54;behavior;User Condescending Borg visualized 1033.;4734;Visualization;Button
2024-04-22 01:29:54;behavior;Adoring Hugle hovered over Form.;5446;Hover;Form
2024-04-22 01:29:54;behavior;Hungry Thompson hovered over Image.;2250;Hover;Button
2024-04-22 01:29:54;behavior;Bold Wiles hovered over Link.;2980;Hover;Menu
2024-04-22 01:29:54;behavior;Heuristic Merkle hovered over Form.;2910;Hover;Image
2024-04-22 01:29:54;behavior;Nice Hawking scrolled over Button.;3229;Scroll;Menu
2024-04-22 01:29:54;behavior;User Jovial Hopper visualized 1032.;3668;Visualization;Form
2024-04-22 01:29:54;behavior;Jovial Dijkstra searched for Form.;4886;Type;Button
2024-04-22 01:29:54;behavior;Quirky Heisenberg clicked on Button component.;5162;Click;Link
2024-04-22 01:29:54;behavior;Mystifying Albattani clicked on Menu component.;1825;Click;Menu
2024-04-22 01:29:54;behavior;Stupefied Edison swiped Button.;3055;Swipe;Link
2024-04-22 01:29:54;behavior;Relaxed Hertz clicked on Button component.;2839;Click;Menu
2024-04-22 01:29:54;behavior;User Stoic Sutherland visualized 1037.;3664;Visualization;Button
2024-04-22 01:29:54;behavior;Inspiring Cerf scrolled over Image.;3462;Scroll;Image
2024-04-22 01:29:54;behavior;Frosty Hamilton searched for Button.;1814;Type;Link
2024-04-22 01:29:54;behavior;Quizzical Shirley hovered over Link.;4445;Hover;Link
2024-04-22 01:29:54;behavior;Goofy Pare clicked on Form component.;5816;Click;Image
2024-04-22 01:29:54;behavior;Relaxed Neumann clicked on Button component.;1984;Click;Button
2024-04-22 01:29:54;behavior;Loving Mendeleev searched for Form.;5568;Type;Link
2024-04-22 01:29:54;behavior;Confident Bell searched for Menu.;2267;Type;Menu
2024-04-22 01:29:54;behavior;Focused Mahavira searched for Button.;4073;Type;Button
2024-04-22 01:29:54;behavior;Mystifying Engelbart swiped Menu.;5105;Swipe;Image
2024-04-22 01:29:54;behavior;Flamboyant Wiles scrolled over Menu.;1101;Scroll;Image
2024-04-22 01:29:54;behavior;Vigorous Ramanujan searched for Menu.;3480;Type;Form
2024-04-22 01:29:54;behavior;User Eloquent Cerf visualized 1023.;1924;Visualization;Form
2024-04-22 01:29:54;behavior;User Sweet Hellman visualized 1020.;1264;Visualization;Menu
2024-04-22 01:29:54;behavior;Cranky Maxwell hovered over Menu.;2254;Hover;Button
2024-04-22 01:29:54;behavior;Gifted Shannon scrolled over Button.;1702;Scroll;Button
2024-04-22 01:29:54;behavior;User Upbeat Solomon visualized 1034.;3169;Visualization;Form
2024-04-22 01:29:54;behavior;Nostalgic Merkle scrolled over Image.;2230;Scroll;Button
2024-04-22 01:29:54;behavior;Objective Driscoll searched for Button.;3647;Type;Image
2024-04-22 01:29:54;behavior;Trusting Mestorf hovered over Link.;1223;Hover;Form
2024-04-22 01:29:54;behavior;Vigorous Galois swiped Image.;1333;Swipe;Button
2024-04-22 01:29:54;behavior;Dazzling Bhaskara swiped Form.;5252;Swipe;Link
2024-04-22 01:29:54;behavior;User Cool Satoshi visualized 1039.;5313;Visualization;Menu
2024-04-22 01:29:54;behavior;Angry Sanderson hovered over Link.;1854;Hover;Image
2024-04-22 01:29:54;behavior;Funny Brown hovered over Button.;4278;Hover;Button
2024-04-22 01:29:54;behavior;User Condescending Hamilton visualized 1030.;3823;Visualization;Link
2024-04-22 01:29:54;behavior;Magical Thompson scrolled over Image.;4254;Scroll;Link
2024-04-22 01:29:54;behavior;Compassionate Ganguly scrolled over Button.;4806;Scroll;Image
2024-04-22 01:29:54;behavior;Boring Mcclintock clicked on Image component.;3411;Click;Link
2024-04-22 01:29:54;behavior;Stoic Matsumoto swiped Button.;2003;Swipe;Menu
2024-04-22 01:29:54;behavior;Vigorous Banzai scrolled over Image.;3666;Scroll;Link
2024-04-22 01:29:54;behavior;Boring Varahamihira hovered over Image.;3548;Hover;Menu
2024-04-22 01:29:54;behavior;Heuristic Khayyam scrolled over Image.;2812;Scroll;Menu
2024-04-22 01:29:54;behavior;User Mystifying Shockley visualized 1035.;1237;Visualization;Menu
2024-04-22 01:29:54;behavior;Infallible Roentgen swiped Image.;1622;Swipe;Image
2024-04-22 01:29:54;behavior;Zen Ride clicked on Menu component.;2873;Click;Form
2024-04-22 01:29:54;behavior;Cool Faraday swiped Menu.;5585;Swipe;Link
2024-04-22 01:29:54;behavior;Elegant Carson scrolled over Button.;1295;Scroll;Form
2024-04-22 01:29:54;behavior;Epic Herschel swiped Form.;4615;Swipe;Form
2024-04-22 01:29:54;behavior;Nostalgic Herschel scrolled over Menu.;4046;Scroll;Link
2024-04-22 01:29:54;behavior;Vigilant Hermann hovered over Link.;5495;Hover;Image
2024-04-22 01:29:54;behavior;Blissful Taussig hovered over Button.;1454;Hover;Button
2024-04-22 01:29:54;behavior;Romantic Bhabha swiped Menu.;3546;Swipe;Link
2024-04-22 01:29:54;behavior;User Gifted Varahamihira visualized 1017.;2027;Visualization;Menu
2024-04-22 01:29:54;behavior;Reverent Chatelet swiped Link.;3807;Swipe;Button
2024-04-22 01:29:54;behavior;User Optimistic Goldstine visualized 1014.;2179;Visualization;Menu
2024-04-22 01:29:54;behavior;Beautiful Cannon hovered over Button.;5564;Hover;Menu
2024-04-22 01:29:54;behavior;User Intelligent Cohen visualized 1039.;4148;Visualization;Button
2024-04-22 01:29:54;behavior;User Pedantic Rhodes visualized 1002.;2159;Visualization;Menu
2024-04-22 01:29:54;behavior;Sweet Heyrovsky searched for Link.;2039;Type;Form
2024-04-22 01:29:54;behavior;Romantic Hugle swiped Image.;1038;Swipe;Menu
2024-04-22 01:29:54;behavior;Practical Noyce searched for Button.;3703;Type;Link
2024-04-22 01:29:54;behavior;Busy Brattain swiped Button.;5749;Swipe;Form
2024-04-22 01:29:54;behavior;Vigilant Dirac scrolled over Button.;5232;Scroll;Link
2024-04-22 01:29:54;behavior;Gallant Aryabhata swiped Link.;4262;Swipe;Image
2024-04-22 01:29:54;behavior;Hardcore Neumann scrolled over Link.;1773;Scroll;Menu
2024-04-22 01:29:54;behavior;User Tender Dijkstra visualized 1021.;2778;Visualization;Menu
2024-04-22 01:29:54;behavior;User Distracted Satoshi visualized 1010.;3382;Visualization;Image
2024-04-22 01:29:54;behavior;Hopeful Torvalds clicked on Link component.;5926;Click;Form
2024-04-22 01:29:54;behavior;Quirky Kare searched for Menu.;2614;Type;Link
2024-04-22 01:29:54;behavior;Xenodochial Shirley swiped Button.;3122;Swipe;Button
2024-04-22 01:29:54;behavior;User Friendly Feynman visualized 1025.;1462;Visualization;Form
2024-04-22 01:29:54;behavior;Heuristic Wing swiped Link.;4347;Swipe;Form
2024-04-22 01:29:54;behavior;Gracious Ishizaka clicked on Form component.;2115;Click;Link
2024-04-22 01:29:54;behavior;User Mystifying Fermi visualized 1007.;2212;Visualization;Button
2024-04-22 01:29:54;behavior;Hungry Thompson hovered over Link.;2250;Hover;Button
2024-04-22 01:29:54;behavior;Inspiring Joliot searched for Button.;5909;Type;Menu
2024-04-22 01:29:54;behavior;User Confident Herschel visualized 1039.;5488;Visualization;Image
2024-04-22 01:29:54;behavior;Quirky Galois swiped Image.;4535;Swipe;Button
2024-04-22 01:29:54;behavior;Festive Cohen hovered over Link.;1167;Hover;Button
2024-04-22 01:29:54;behavior;Infallible Hawking searched for Image.;1035;Type;Menu
2024-04-22 01:29:54;behavior;Kind Leavitt hovered over Menu.;2318;Hover;Button
2024-04-22 01:29:54;behavior;Quizzical Taussig swiped Form.;1306;Swipe;Link
2024-04-22 01:29:54;behavior;Silly Engelbart swiped Menu.;5419;Swipe;Form
2024-04-22 01:29:54;behavior;Busy Hertz scrolled over Button.;4972;Scroll;Link
2024-04-22 01:29:54;behavior;Fervent Agnesi scrolled over Button.;1841;Scroll;Image
2024-04-22 01:29:54;behavior;Exciting Kilby hovered over Link.;3062;Hover;Link
2024-04-22 01:29:54;behavior;User Zealous Snyder visualized 1032.;4105;Visualization;Button
2024-04-22 01:29:54;behavior;Musing Leavitt hovered over Button.;5348;Hover;Image
2024-04-22 01:29:54;behavior;Reverent Khorana clicked on Form component.;2483;Click;Image
2024-04-22 01:29:54;behavior;Thirsty Kepler searched for Image.;5075;Type;Button
2024-04-22 01:29:54;behavior;Stupefied Greider searched for Image.;1623;Type;Menu
2024-04-22 01:29:54;behavior;Agitated Hawking swiped Link.;5966;Swipe;Menu
2024-04-22 01:29:54;behavior;Clever Dirac scrolled over Link.;5001;Scroll;Form
2024-04-22 01:29:54;behavior;Frosty Poincare searched for Form.;4510;Type;Link
2024-04-22 01:29:54;behavior;Distracted Dirac scrolled over Link.;1856;Scroll;Link
2024-04-22 01:29:54;behavior;Objective Diffie scrolled over Menu.;2832;Scroll;Menu
2024-04-22 01:29:54;behavior;Compassionate Swartz clicked on Button component.;5356;Click;Form
2024-04-22 01:29:54;behavior;User Determined Mendel visualized 1011.;2450;Visualization;Link
2024-04-22 01:29:54;behavior;Festive Herschel swiped Image.;4608;Swipe;Form
2024-04-22 01:29:54;behavior;Crazy Austin clicked on Button component.;2613;Click;Menu
2024-04-22 01:29:54;behavior;Priceless Mestorf scrolled over Button.;1653;Scroll;Form
2024-04-22 01:29:54;behavior;User Competent Jennings visualized 1040.;2461;Visualization;Form
